Player,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Tm,Home,Win,season,date
James Michael McAdoo,1,2,0.5,0,0,0.0,1,2,0.5,0,1,1,1,0,0,1,3,3,-8.0,GSW,0,1,2016,20151030
Jason Thompson,2,3,0.667,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,1,4,-3.0,GSW,0,1,2016,20151030
Brandon Rush,1,4,0.25,0,1,0.0,0,0,0.0,1,1,2,0,0,0,0,0,2,-2.0,GSW,0,1,2016,20151030
Ian Clark,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,1,2,-5.0,GSW,0,1,2016,20151030
James Harden,4,18,.222,1,10,.100,7,8,.875,2,5,7,5,1,1,4,2,16,-22,HOU,1,0,2016,20151030
Ty Lawson,2,8,.250,1,3,.333,6,9,.667,0,4,4,5,0,1,2,2,11,-11,HOU,1,0,2016,20151030
Trevor Ariza,3,9,.333,2,4,.500,3,3,1.000,1,4,5,1,0,0,1,1,11,-16,HOU,1,0,2016,20151030
Dwight Howard,4,11,.364,0,0,0,1,2,.500,4,3,7,2,1,1,4,5,9,-16,HOU,1,0,2016,20151030
Terrence Jones,2,7,.286,0,1,.000,0,0,0,1,3,4,1,0,1,0,0,4,-6,HOU,1,0,2016,20151030
Corey Brewer,2,6,.333,1,2,.500,6,8,.750,1,4,5,2,0,1,2,1,11,-11,HOU,1,0,2016,20151030
Montrezl Harrell,7,9,.778,0,0,0,3,5,.600,1,2,3,0,0,1,0,1,17,-11,HOU,1,0,2016,20151030
Patrick Beverley,2,6,.333,0,1,.000,0,0,0,1,3,4,2,0,0,1,5,4,-12,HOU,1,0,2016,20151030
Clint Capela,3,4,.750,0,0,0,1,1,1.000,1,7,8,1,0,2,2,2,7,-1,HOU,1,0,2016,20151030
K.J. McDaniels,1,4,.250,0,2,.000,0,0,0,0,1,1,0,0,1,0,1,2,+3,HOU,1,0,2016,20151030
Sam Dekker,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,+3,HOU,1,0,2016,20151030
Carmelo Anthony,7,21,.333,2,6,.333,4,4,1.000,0,7,7,5,1,0,3,2,20,-13,NYK,0,0,2016,20160319
Kristaps Porziņģis,7,14,.500,2,3,.667,4,4,1.000,3,4,7,2,0,3,5,3,20,-11,NYK,0,0,2016,20160319
Robin Lopez,3,6,.500,0,0,0,3,4,.750,5,2,7,2,0,3,0,1,9,-12,NYK,0,0,2016,20160319
José Calderón,4,8,.500,2,3,.667,0,0,0,0,1,1,2,0,0,1,3,10,-15,NYK,0,0,2016,20160319
Sasha Vujačić,0,1,.000,0,0,0,0,0,0,0,3,3,1,0,0,1,1,0,-5,NYK,0,0,2016,20160319
Arron Afflalo,3,10,.300,2,3,.667,2,2,1.000,0,3,3,1,0,0,3,2,10,-5,NYK,0,0,2016,20160319
Langston Galloway,4,10,.400,1,3,.333,0,1,.000,0,2,2,4,1,2,0,2,9,+7,NYK,0,0,2016,20160319
Derrick Williams,2,7,.286,1,3,.333,0,0,0,0,2,2,3,0,0,2,1,5,+4,NYK,0,0,2016,20160319
Kevin Séraphin,2,4,.500,0,0,0,2,2,1.000,1,8,9,1,0,1,1,3,6,+2,NYK,0,0,2016,20160319
Jerian Grant,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-2,NYK,0,0,2016,20160319
John Wall,8,17,.471,2,3,.667,6,6,1.000,0,2,2,10,1,1,1,1,24,+19,WAS,1,1,2016,20160319
Markieff Morris,8,15,.533,1,6,.167,0,0,0,2,2,4,1,3,0,2,2,17,+20,WAS,1,1,2016,20160319
Marcin Gortat,7,10,.700,0,0,0,1,1,1.000,2,9,11,2,0,1,1,3,15,+23,WAS,1,1,2016,20160319
Bradley Beal,4,12,.333,1,4,.250,1,2,.500,0,3,3,6,1,0,0,1,10,+2,WAS,1,1,2016,20160319
Otto Porter Jr.,6,15,.400,3,7,.429,0,0,0,2,4,6,1,0,0,0,2,15,+16,WAS,1,1,2016,20160319
Alan Anderson,1,6,.167,0,5,.000,0,0,0,0,3,3,1,0,0,0,1,2,-6,WAS,1,1,2016,20160319
Garrett Temple,1,1,1.000,1,1,1.000,2,2,1.000,0,7,7,0,0,2,2,2,5,+8,WAS,1,1,2016,20160319
Nenê,2,2,1.000,0,0,0,3,6,.500,1,2,3,2,2,0,1,3,7,-13,WAS,1,1,2016,20160319
Jared Dudley,0,3,.000,0,2,.000,0,0,0,1,1,2,1,0,0,0,1,0,-10,WAS,1,1,2016,20160319
Ramon Sessions,2,6,.333,0,1,.000,0,0,0,0,1,1,0,0,0,1,0,4,-9,WAS,1,1,2016,20160319
Jerian Grant,7,11,.636,2,4,.500,2,3,.667,0,6,6,6,2,1,5,2,18,-14,NYK,0,0,2016,20160412
Derrick Williams,8,11,.727,4,7,.571,1,1,1.000,0,1,1,2,1,0,3,2,21,-2,NYK,0,0,2016,20160412
Cleanthony Early,3,7,.429,1,3,.333,0,0,0,1,2,3,0,0,0,2,2,7,-14,NYK,0,0,2016,20160412
Robin Lopez,4,8,.500,0,0,0,0,0,0,2,4,6,3,0,1,1,0,8,-5,NYK,0,0,2016,20160412
Sasha Vujačić,2,8,.250,0,3,.000,0,0,0,0,4,4,6,0,0,1,2,4,+1,NYK,0,0,2016,20160412
Langston Galloway,3,12,.250,0,4,.000,3,3,1.000,1,1,2,5,2,1,0,1,9,-11,NYK,0,0,2016,20160412
Arron Afflalo,5,11,.455,3,5,.600,0,0,0,0,1,1,2,1,0,1,1,13,-5,NYK,0,0,2016,20160412
Kyle O'Quinn,2,6,.333,0,1,.000,0,0,0,2,5,7,2,0,3,2,2,4,-7,NYK,0,0,2016,20160412
Kevin Séraphin,2,4,.500,0,0,0,0,0,0,0,5,5,1,0,2,0,3,4,0,NYK,0,0,2016,20160412
Lou Amundson,0,2,.000,0,0,0,2,2,1.000,2,0,2,0,0,0,0,2,2,-3,NYK,0,0,2016,20160412
George Hill,8,12,.667,3,5,.600,0,1,.000,0,3,3,2,2,1,3,3,19,+12,IND,1,1,2016,20160412
Ian Mahinmi,6,9,.667,0,0,0,2,2,1.000,2,6,8,0,0,0,2,2,14,+15,IND,1,1,2016,20160412
Paul George,6,12,.500,1,5,.200,6,7,.857,0,4,4,6,2,0,2,0,19,+5,IND,1,1,2016,20160412
Monta Ellis,3,7,.429,1,3,.333,1,2,.500,0,0,0,3,3,0,2,0,8,+6,IND,1,1,2016,20160412
Lavoy Allen,2,5,.400,0,0,0,0,0,0,3,2,5,1,0,1,0,1,4,0,IND,1,1,2016,20160412
Solomon Hill,3,8,.375,0,2,.000,0,0,0,1,10,11,2,1,0,0,2,6,+16,IND,1,1,2016,20160412
Rodney Stuckey,4,10,.400,0,2,.000,2,4,.500,1,2,3,4,2,0,0,0,10,+3,IND,1,1,2016,20160412
Ty Lawson,4,8,.500,1,2,.500,0,0,0,1,1,2,8,0,0,2,0,9,+6,IND,1,1,2016,20160412
Myles Turner,5,9,.556,0,0,0,3,4,.750,0,5,5,0,0,1,2,2,13,-3,IND,1,1,2016,20160412
Anthony Davis,7,15,.467,0,1,.000,3,3,1.000,2,11,13,0,0,1,0,3,17,+8,NOP,0,1,2016,20151216
Tyreke Evans,4,12,.333,1,4,.250,2,2,1.000,1,3,4,5,2,0,3,3,11,+9,NOP,0,1,2016,20151216
Eric Gordon,5,9,.556,4,7,.571,5,5,1.000,0,0,0,1,1,0,3,4,19,+2,NOP,0,1,2016,20151216
Alonzo Gee,3,3,1.000,1,1,1.000,1,2,.500,0,1,1,2,1,0,0,4,8,-7,NOP,0,1,2016,20151216
Ömer Aşık,1,2,.500,0,0,0,0,0,0,1,4,5,0,0,0,0,2,2,+1,NOP,0,1,2016,20151216
Ryan Anderson,5,10,.500,1,1,1.000,13,13,1.000,1,3,4,1,2,0,1,1,24,+11,NOP,0,1,2016,20151216
Jrue Holiday,6,10,.600,2,3,.667,1,1,1.000,2,1,3,4,2,1,0,2,15,+11,NOP,0,1,2016,20151216
Norris Cole,3,7,.429,1,2,.500,0,0,0,0,3,3,1,1,0,2,2,7,+3,NOP,0,1,2016,20151216
Dante Cunningham,0,2,.000,0,2,.000,1,2,.500,0,1,1,0,0,0,0,1,1,+15,NOP,0,1,2016,20151216
Alexis Ajinça,0,3,.000,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-2,NOP,0,1,2016,20151216
Ish Smith,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,-1,NOP,0,1,2016,20151216
Gordon Hayward,4,11,.364,3,7,.429,9,12,.750,0,6,6,2,0,0,3,1,20,-3,UTA,1,0,2016,20151216
Derrick Favors,10,15,.667,0,0,0,2,2,1.000,2,5,7,5,1,1,0,1,22,0,UTA,1,0,2016,20151216
Alec Burks,2,10,.200,0,4,.000,4,6,.667,1,4,5,2,0,0,2,5,8,-2,UTA,1,0,2016,20151216
Rodney Hood,4,5,.800,1,1,1.000,0,0,0,0,2,2,0,0,0,1,5,9,-20,UTA,1,0,2016,20151216
Jeff Withey,1,3,.333,0,0,0,2,2,1.000,0,3,3,0,1,1,0,3,4,+4,UTA,1,0,2016,20151216
Trevor Booker,3,5,.600,0,0,0,3,4,.750,1,2,3,0,2,1,3,1,9,-10,UTA,1,0,2016,20151216
Trey Burke,4,13,.308,1,6,.167,3,3,1.000,1,3,4,5,0,0,1,0,12,0,UTA,1,0,2016,20151216
Trey Lyles,1,1,1.000,0,0,0,0,0,0,0,3,3,1,0,0,1,2,2,-14,UTA,1,0,2016,20151216
Raul Neto,3,3,1.000,2,2,1.000,0,0,0,0,0,0,2,0,0,0,0,8,+2,UTA,1,0,2016,20151216
Chris Johnson,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,-2,UTA,1,0,2016,20151216
Elijah Millsap,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-5,UTA,1,0,2016,20151216
Patrick Beverley,2,8,.250,1,6,.167,3,4,.750,4,8,12,4,1,0,4,3,8,+6,HOU,0,1,2016,20160311
Trevor Ariza,4,11,.364,2,5,.400,0,0,0,1,7,8,4,2,0,0,2,10,+7,HOU,0,1,2016,20160311
James Harden,9,19,.474,1,6,.167,13,15,.867,0,3,3,4,1,1,6,4,32,+1,HOU,0,1,2016,20160311
Dwight Howard,6,9,.667,0,0,0,0,2,.000,2,10,12,2,1,1,3,2,12,+6,HOU,0,1,2016,20160311
Donatas Motiejūnas,1,3,.333,0,2,.000,0,0,0,1,3,4,1,0,0,0,0,2,+6,HOU,0,1,2016,20160311
Corey Brewer,4,7,.571,1,3,.333,1,2,.500,0,0,0,1,2,0,1,4,10,-3,HOU,0,1,2016,20160311
Jason Terry,1,3,.333,0,2,.000,0,0,0,0,0,0,1,0,0,1,0,2,-2,HOU,0,1,2016,20160311
Michael Beasley,9,19,.474,0,0,0,0,0,0,5,3,8,0,1,0,1,3,18,-3,HOU,0,1,2016,20160311
K.J. McDaniels,1,4,.250,0,2,.000,0,0,0,1,1,2,2,0,0,1,1,2,+2,HOU,0,1,2016,20160311
Clint Capela,3,5,.600,0,0,0,0,2,.000,1,0,1,0,0,1,0,2,6,0,HOU,0,1,2016,20160311
Avery Bradley,7,17,.412,1,8,.125,1,2,.500,1,2,3,2,2,0,2,5,16,0,BOS,1,0,2016,20160311
Isaiah Thomas,10,21,.476,5,9,.556,5,6,.833,0,2,2,2,1,0,6,3,30,-3,BOS,1,0,2016,20160311
Jared Sullinger,9,18,.500,1,1,1.000,5,7,.714,6,6,12,4,4,2,0,2,24,+6,BOS,1,0,2016,20160311
Jae Crowder,1,8,.125,0,6,.000,2,2,1.000,1,3,4,1,1,1,1,1,4,-3,BOS,1,0,2016,20160311
Amir Johnson,0,2,.000,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,-1,BOS,1,0,2016,20160311
Evan Turner,1,6,.167,0,1,.000,3,4,.750,0,7,7,9,5,0,2,1,5,-3,BOS,1,0,2016,20160311
Marcus Smart,2,8,.250,0,4,.000,3,4,.750,1,3,4,0,1,0,1,2,7,+3,BOS,1,0,2016,20160311
Tyler Zeller,2,6,.333,0,0,0,3,3,1.000,0,0,0,2,0,0,1,3,7,-11,BOS,1,0,2016,20160311
Jonas Jerebko,1,2,.500,0,0,0,0,0,0,1,3,4,0,0,0,0,0,2,-10,BOS,1,0,2016,20160311
Terry Rozier,1,3,.333,1,2,.500,0,0,0,3,4,7,3,0,0,1,0,3,-1,BOS,1,0,2016,20160311
Jordan Mickey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+3,BOS,1,0,2016,20160311
John Wall,6,18,.333,0,3,.000,2,2,1.000,1,3,4,12,2,0,5,0,14,0,WAS,0,1,2016,20160302
Garrett Temple,1,7,.143,0,4,.000,0,0,0,2,3,5,3,1,0,2,4,2,-11,WAS,0,1,2016,20160302
Marcin Gortat,6,9,.667,0,0,0,0,0,0,0,4,4,0,0,1,2,2,12,-6,WAS,0,1,2016,20160302
Markieff Morris,2,6,.333,1,3,.333,2,2,1.000,0,6,6,2,0,0,1,3,7,-6,WAS,0,1,2016,20160302
Otto Porter Jr.,2,5,.400,1,2,.500,0,0,0,0,2,2,1,1,0,3,0,5,-9,WAS,0,1,2016,20160302
Bradley Beal,10,15,.667,3,4,.750,3,5,.600,1,2,3,2,3,0,1,4,26,+4,WAS,0,1,2016,20160302
Nenê,4,6,.667,0,0,0,0,2,.000,1,4,5,3,0,1,1,1,8,+12,WAS,0,1,2016,20160302
Jared Dudley,2,4,.500,1,3,.333,0,0,0,0,3,3,2,0,1,0,3,5,+12,WAS,0,1,2016,20160302
Alan Anderson,6,9,.667,4,7,.571,2,2,1.000,0,2,2,0,1,0,0,4,18,+23,WAS,0,1,2016,20160302
Ramon Sessions,3,5,.600,1,3,.333,0,0,0,0,2,2,0,0,0,2,1,7,+11,WAS,0,1,2016,20160302
Karl-Anthony Towns,5,12,.417,0,1,.000,4,4,1.000,4,11,15,5,1,2,4,4,14,+4,MIN,1,0,2016,20160302
Zach LaVine,7,18,.389,2,5,.400,5,5,1.000,0,3,3,2,1,0,1,2,21,+1,MIN,1,0,2016,20160302
Ricky Rubio,6,14,.429,2,3,.667,8,9,.889,1,5,6,3,3,0,6,4,22,+10,MIN,1,0,2016,20160302
Andrew Wiggins,6,11,.545,0,0,0,5,6,.833,0,2,2,1,1,0,2,2,17,+9,MIN,1,0,2016,20160302
Gorgui Dieng,3,5,.600,0,1,.000,0,0,0,1,7,8,5,1,0,1,2,6,+2,MIN,1,0,2016,20160302
Shabazz Muhammad,3,6,.500,0,1,.000,5,6,.833,3,6,9,0,0,0,2,1,11,-13,MIN,1,0,2016,20160302
Tyus Jones,1,4,.250,1,3,.333,0,0,0,0,0,0,0,0,0,1,0,3,-16,MIN,1,0,2016,20160302
Greg Smith,1,1,1.000,0,0,0,2,4,.500,0,1,1,1,0,0,0,1,4,-12,MIN,1,0,2016,20160302
Adreian Payne,0,3,.000,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,-11,MIN,1,0,2016,20160302
Tayshaun Prince,0,1,.000,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,-4,MIN,1,0,2016,20160302
LeBron James,7,9,0.778,1,2,0.5,2,2,1.0,0,5,5,9,0,1,4,0,17,22.0,CLE,0,1,2016,20160405
Kyrie Irving,5,9,0.556,3,4,0.75,2,3,0.667,0,3,3,6,0,0,3,2,15,16.0,CLE,0,1,2016,20160405
J.R. Smith,7,12,0.583,7,11,0.636,0,0,0.0,0,2,2,1,1,0,1,2,21,18.0,CLE,0,1,2016,20160405
Kevin Love,6,11,0.545,3,6,0.5,2,2,1.0,0,9,9,3,0,0,2,1,17,17.0,CLE,0,1,2016,20160405
Timofey Mozgov,2,4,0.5,0,0,0.0,0,0,0.0,0,4,4,1,0,3,0,1,4,11.0,CLE,0,1,2016,20160405
Channing Frye,5,12,0.417,2,6,0.333,0,0,0.0,0,6,6,1,1,1,1,2,12,12.0,CLE,0,1,2016,20160405
Richard Jefferson,0,3,0.0,0,3,0.0,0,0,0.0,0,1,1,2,0,1,0,1,0,7.0,CLE,0,1,2016,20160405
Tristan Thompson,5,6,0.833,0,0,0.0,1,1,1.0,2,5,7,1,0,2,0,1,11,18.0,CLE,0,1,2016,20160405
Iman Shumpert,1,1,1.0,0,0,0.0,0,0,0.0,0,3,3,1,0,0,3,1,2,10.0,CLE,0,1,2016,20160405
Matthew Dellavedova,0,1,0.0,0,0,0.0,2,2,1.0,0,0,0,3,1,0,1,2,2,13.0,CLE,0,1,2016,20160405
Mo Williams,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,1,1,0,0.0,CLE,0,1,2016,20160405
James Jones,2,4,0.5,2,4,0.5,0,0,0.0,0,0,0,0,0,0,0,0,6,0.0,CLE,0,1,2016,20160405
Jordan McRae,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,1.0,CLE,0,1,2016,20160405
Rashad Vaughn,4,17,.235,2,10,.200,0,0,0,0,2,2,1,3,1,0,1,10,-27,MIL,1,0,2016,20160405
Jabari Parker,7,19,.368,0,2,.000,5,10,.500,1,1,2,4,0,0,2,1,19,-23,MIL,1,0,2016,20160405
Giannis Antetokounmpo,10,18,.556,2,4,.500,0,0,0,3,11,14,8,1,0,3,3,22,-25,MIL,1,0,2016,20160405
Johnny O'Bryant,6,10,.600,0,0,0,0,0,0,4,3,7,1,0,0,1,2,12,-16,MIL,1,0,2016,20160405
Greg Monroe,4,11,.364,0,0,0,0,0,0,1,4,5,2,1,0,1,1,8,-14,MIL,1,0,2016,20160405
Tyler Ennis,2,4,.500,0,0,0,0,0,0,0,4,4,2,2,0,2,3,4,-15,MIL,1,0,2016,20160405
Miles Plumlee,2,6,.333,0,0,0,1,2,.500,3,4,7,0,0,0,0,2,5,-13,MIL,1,0,2016,20160405
John Henson,0,1,.000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-11,MIL,1,0,2016,20160405
Damien Inglis,0,2,.000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,MIL,1,0,2016,20160405
Tobias Harris,5,9,0.556,1,3,0.333,2,3,0.667,1,9,10,3,0,1,2,1,13,-11.0,ORL,0,0,2016,20160101
Nikola Vučević,7,16,0.438,0,1,0.0,0,0,0.0,1,6,7,2,1,1,2,1,14,-12.0,ORL,0,0,2016,20160101
Evan Fournier,5,11,0.455,1,5,0.2,0,0,0.0,0,2,2,3,0,0,2,4,11,-5.0,ORL,0,0,2016,20160101
Elfrid Payton,1,6,0.167,1,2,0.5,0,0,0.0,0,1,1,7,1,0,3,2,3,-17.0,ORL,0,0,2016,20160101
Channing Frye,2,4,0.5,0,1,0.0,0,0,0.0,2,4,6,2,0,0,0,0,4,-6.0,ORL,0,0,2016,20160101
Victor Oladipo,8,18,0.444,2,6,0.333,2,2,1.0,0,1,1,5,4,0,1,3,20,-6.0,ORL,0,0,2016,20160101
Aaron Gordon,3,6,0.5,0,1,0.0,0,1,0.0,3,4,7,3,0,0,1,0,6,-6.0,ORL,0,0,2016,20160101
Jason Smith,5,8,0.625,0,0,0.0,0,0,0.0,0,3,3,2,0,2,3,1,10,0.0,ORL,0,0,2016,20160101
Mario Hezonja,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,1,1,0,-1.0,ORL,0,0,2016,20160101
Andrew Nicholson,3,4,0.75,0,1,0.0,2,2,1.0,0,1,1,0,0,0,0,0,8,4.0,ORL,0,0,2016,20160101
Dewayne Dedmon,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0.0,ORL,0,0,2016,20160101
Shabazz Napier,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,ORL,0,0,2016,20160101
John Wall,10,19,.526,0,3,.000,4,4,1.000,1,1,2,13,2,1,5,1,24,+5,WAS,1,1,2016,20160101
Otto Porter Jr.,9,20,.450,2,8,.250,0,0,0,2,9,11,3,4,1,1,1,20,+9,WAS,1,1,2016,20160101
Marcin Gortat,5,10,.500,0,0,0,0,0,0,5,9,14,2,1,1,1,1,10,+11,WAS,1,1,2016,20160101
Jared Dudley,3,11,.273,1,5,.200,0,0,0,1,3,4,0,2,0,0,0,7,+12,WAS,1,1,2016,20160101
Garrett Temple,4,10,.400,1,3,.333,2,2,1.000,1,0,1,3,1,0,0,1,11,+1,WAS,1,1,2016,20160101
Ramon Sessions,5,10,.500,2,3,.667,1,2,.500,1,4,5,4,0,0,2,0,13,+13,WAS,1,1,2016,20160101
Kelly Oubre Jr.,3,5,.600,1,1,1.000,0,0,0,1,4,5,0,1,0,0,1,7,+13,WAS,1,1,2016,20160101
Kris Humphries,4,6,.667,1,3,.333,2,2,1.000,0,3,3,0,0,1,0,2,11,+1,WAS,1,1,2016,20160101
Drew Gooden,0,1,.000,0,0,0,0,0,0,0,1,1,0,0,1,0,4,0,-5,WAS,1,1,2016,20160101
Richard Jefferson,1,3,.333,1,3,.333,7,7,1.000,0,5,5,1,0,0,0,2,10,+2,CLE,0,0,2016,20160228
Kyrie Irving,9,20,.450,4,8,.500,6,6,1.000,0,1,1,6,0,0,4,4,28,-22,CLE,0,0,2016,20160228
Kevin Love,4,11,.364,0,1,.000,4,4,1.000,2,3,5,1,0,0,2,0,12,-14,CLE,0,0,2016,20160228
Tristan Thompson,1,4,.250,0,0,0,0,2,.000,0,2,2,2,0,0,0,2,2,-16,CLE,0,0,2016,20160228
J.R. Smith,4,8,.500,0,0,0,0,0,0,0,4,4,1,2,0,1,4,8,-9,CLE,0,0,2016,20160228
Iman Shumpert,4,12,.333,1,6,.167,3,4,.750,1,4,5,3,3,0,1,3,12,-8,CLE,0,0,2016,20160228
Timofey Mozgov,4,6,.667,0,0,0,2,2,1.000,3,7,10,0,0,2,5,3,10,+1,CLE,0,0,2016,20160228
Channing Frye,0,5,.000,0,4,.000,0,0,0,0,6,6,2,0,0,0,5,0,0,CLE,0,0,2016,20160228
Matthew Dellavedova,3,7,.429,2,5,.400,1,2,.500,0,0,0,4,1,0,1,3,9,-19,CLE,0,0,2016,20160228
Jordan McRae,2,4,.500,1,2,.500,3,3,1.000,0,1,1,0,0,0,0,0,8,+15,CLE,0,0,2016,20160228
John Wall,8,11,0.727,1,3,0.333,4,5,0.8,0,7,7,13,0,0,3,3,21,23.0,WAS,1,1,2016,20160228
Otto Porter Jr.,6,9,0.667,4,6,0.667,5,7,0.714,0,5,5,3,0,1,1,3,21,21.0,WAS,1,1,2016,20160228
Marcin Gortat,6,8,0.75,0,0,0.0,1,2,0.5,3,6,9,3,0,1,0,0,13,24.0,WAS,1,1,2016,20160228
Garrett Temple,1,5,0.2,0,3,0.0,0,0,0.0,0,2,2,0,1,0,0,3,2,-6.0,WAS,1,1,2016,20160228
Jared Dudley,3,6,0.5,2,4,0.5,0,0,0.0,1,3,4,2,0,0,0,2,8,8.0,WAS,1,1,2016,20160228
Bradley Beal,5,10,0.5,2,5,0.4,5,5,1.0,1,2,3,1,2,0,1,3,17,20.0,WAS,1,1,2016,20160228
Markieff Morris,4,8,0.5,0,1,0.0,1,1,1.0,0,3,3,1,2,0,1,3,9,22.0,WAS,1,1,2016,20160228
Ramon Sessions,2,6,0.333,1,1,1.0,5,8,0.625,0,1,1,3,0,0,2,2,10,-9.0,WAS,1,1,2016,20160228
Nenê,2,4,0.5,0,0,0.0,1,3,0.333,0,4,4,0,0,0,3,3,5,3.0,WAS,1,1,2016,20160228
Alan Anderson,1,5,0.2,1,4,0.25,2,3,0.667,0,3,3,2,1,0,0,1,5,6.0,WAS,1,1,2016,20160228
J.J. Hickson,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,0,2,-13.0,WAS,1,1,2016,20160228
Kelly Oubre Jr.,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,1,3,0,-13.0,WAS,1,1,2016,20160228
Drew Gooden,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-16.0,WAS,1,1,2016,20160228
Kevin Durant,11,27,.407,3,10,.300,9,10,.900,1,7,8,8,1,1,1,1,34,+15,OKC,0,1,2016,20160328
Russell Westbrook,10,16,.625,1,3,.333,5,8,.625,3,7,10,12,1,0,3,1,26,+35,OKC,0,1,2016,20160328
Serge Ibaka,6,12,.500,1,4,.250,2,2,1.000,0,9,9,1,0,2,0,1,15,+39,OKC,0,1,2016,20160328
Steven Adams,3,5,.600,0,0,0,4,5,.800,3,6,9,2,0,1,1,5,10,+33,OKC,0,1,2016,20160328
Andre Roberson,2,2,1.000,2,2,1.000,3,4,.750,1,3,4,0,1,0,0,2,9,+25,OKC,0,1,2016,20160328
Dion Waiters,6,10,.600,3,4,.750,0,0,0,0,2,2,3,3,1,2,1,15,+10,OKC,0,1,2016,20160328
Enes Freedom,2,6,.333,0,0,0,3,3,1.000,3,6,9,0,1,0,1,4,7,-14,OKC,0,1,2016,20160328
Randy Foye,0,1,.000,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,-16,OKC,0,1,2016,20160328
Kyle Singler,0,4,.000,0,1,.000,0,0,0,1,0,1,1,0,0,0,2,0,-19,OKC,0,1,2016,20160328
Anthony Morrow,1,3,.333,1,2,.500,0,0,0,0,0,0,1,0,0,1,2,3,-7,OKC,0,1,2016,20160328
Cameron Payne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-6,OKC,0,1,2016,20160328
Kyle Lowry,4,14,0.286,2,8,0.25,4,8,0.5,1,1,2,4,0,0,4,4,14,-19.0,TOR,1,0,2016,20160328
DeMar DeRozan,8,22,0.364,0,0,0.0,3,3,1.0,0,2,2,5,0,0,0,2,19,-26.0,TOR,1,0,2016,20160328
Norman Powell,7,13,0.538,4,7,0.571,0,0,0.0,1,3,4,0,0,2,0,2,18,-22.0,TOR,1,0,2016,20160328
Jonas Valančiūnas,5,13,0.385,0,0,0.0,0,0,0.0,3,7,10,0,0,0,0,2,10,-19.0,TOR,1,0,2016,20160328
Luis Scola,0,3,0.0,0,1,0.0,0,0,0.0,1,1,2,1,2,1,1,3,0,-17.0,TOR,1,0,2016,20160328
Patrick Patterson,4,6,0.667,2,4,0.5,3,3,1.0,0,3,3,1,1,2,1,2,13,-6.0,TOR,1,0,2016,20160328
Cory Joseph,3,9,0.333,0,2,0.0,1,1,1.0,1,2,3,4,1,0,1,0,7,1.0,TOR,1,0,2016,20160328
Bismack Biyombo,2,4,0.5,0,0,0.0,3,5,0.6,3,4,7,0,0,1,0,3,7,-4.0,TOR,1,0,2016,20160328
James Johnson,3,6,0.5,0,2,0.0,0,0,0.0,1,4,5,4,0,0,2,1,6,5.0,TOR,1,0,2016,20160328
Jason Thompson,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,0,0,1,0,2,2,4.0,TOR,1,0,2016,20160328
Delon Wright,1,1,1.0,0,0,0.0,2,3,0.667,0,0,0,0,0,0,0,0,4,4.0,TOR,1,0,2016,20160328
Lucas Nogueira,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,4.0,TOR,1,0,2016,20160328
Carmelo Anthony,12,23,.522,0,3,.000,6,7,.857,2,9,11,4,0,0,2,1,30,+15,NYK,0,1,2016,20160220
Arron Afflalo,4,10,.400,3,5,.600,0,0,0,0,4,4,3,1,0,3,1,11,+1,NYK,0,1,2016,20160220
Robin Lopez,11,14,.786,0,0,0,4,4,1.000,8,8,16,0,0,3,5,5,26,+10,NYK,0,1,2016,20160220
José Calderón,4,8,.500,1,4,.250,0,0,0,0,6,6,3,0,0,2,2,9,+8,NYK,0,1,2016,20160220
