Year,Player,Pos,Tm,MP,G,shooting,peri_def,playmaker,pro_rim,efficiency,influence,scoring
2022,Tre Jones,1,SAS,16.6,69.0,3,2,3,1,3,2,2
2022,Tyus Jones,1,MEM,21.2,73.0,3,2,3,1,4,3,1
2022,DeAndre Jordan,5,LAL,12.8,32.0,1,1,1,4,4,2,0
2022,DeAndre Jordan,5,PHI,13.4,16.0,1,1,1,4,4,2,0
2022,Cory Joseph,1,DET,24.6,65.0,4,2,3,1,3,2,1
2022,Georgios Kalaitzakis,3,MIL,5.3,9.0,3,0,1,0,3,1,0
2022,Georgios Kalaitzakis,3,OKC,41.5,4.0,5,3,3,0,3,1,4
2022,Frank Kaminsky,5,PHO,20.1,9.0,3,1,2,4,4,2,2
2022,Luke Kennard,2,LAC,27.4,70.0,5,2,1,2,4,3,3
2022,Braxton Key,3,PHI,3.0,2.0,2,2,4,1,3,1,0
2022,Braxton Key,3,DET,21.2,9.0,3,4,2,4,3,1,2
2022,George King,3,DAL,4.8,4.0,2,0,1,0,0,0,0
2022,Louis King,3,SAC,10.4,10.0,4,0,2,0,2,2,1
2022,Corey Kispert,3,WAS,23.4,77.0,4,2,1,1,3,2,1
2022,Maxi Kleber,4,DAL,24.6,59.0,4,4,1,5,3,2,1
2022,Brandon Knight,1,DAL,13.0,5.0,4,0,3,0,3,2,1
2022,Nathan Knight,4,MIN,7.2,37.0,3,1,2,4,4,2,0
2022,Kevin Knox,3,NYK,8.5,13.0,4,0,2,1,3,2,1
2022,Kevin Knox,3,ATL,6.5,17.0,3,0,2,0,2,1,0
2022,John Konchar,2,MEM,17.9,72.0,4,2,1,2,4,3,1
2022,Furkan Korkmaz,2,PHI,21.1,67.0,4,2,2,1,3,2,1
2022,Luke Kornet,5,CLE,7.5,2.0,1,1,2,4,2,1,0
2022,Luke Kornet,5,MIL,3.0,1.0,0,0,0,3,1,0,0
2022,Luke Kornet,5,BOS,7.1,12.0,1,2,0,1,4,2,0
2022,Vit Krejci,2,OKC,23.0,30.0,4,2,1,1,3,1,1
2022,Arnoldas Kulboka,3,CHO,2.5,2.0,2,0,0,0,0,0,0
2022,Jonathan Kuminga,3,GSW,16.9,70.0,3,2,2,2,4,2,2
2022,Kyle Kuzma,4,WAS,33.4,66.0,5,3,3,5,4,2,4
2022,Anthony Lamb,3,SAS,4.0,2.0,2,0,0,0,1,1,0
2022,Jeremy Lamb,3,IND,15.7,39.0,4,2,2,1,3,2,1
2022,Jeremy Lamb,2,SAC,18.9,17.0,3,1,2,1,3,2,1
2022,Jock Landale,5,SAS,10.9,54.0,3,0,1,1,4,2,1
2022,Romeo Langford,2,BOS,16.5,44.0,4,2,1,1,3,2,1
2022,Romeo Langford,2,SAS,10.8,4.0,0,0,0,0,3,1,0
2022,Zach LaVine,2,CHI,34.7,67.0,5,2,5,2,4,3,5
2022,Jake Layman,3,MIN,6.8,34.0,3,0,1,1,3,1,0
2022,Damion Lee,2,GSW,19.9,63.0,4,2,1,2,3,2,1
2022,Saben Lee,1,DET,16.3,37.0,3,2,3,1,3,2,1
2022,Alex Len,5,SAC,15.9,39.0,3,1,1,4,3,2,2
2022,Caris LeVert,2,IND,31.1,39.0,5,2,5,1,4,2,4
2022,Caris LeVert,2,CLE,29.8,19.0,3,2,3,1,3,2,4
2022,Kira Lewis Jr.,1,NOP,14.2,24.0,3,2,3,0,3,2,1
2022,Scottie Lewis,2,CHO,3.5,2.0,0,2,0,1,2,2,0
2022,Damian Lillard,1,POR,36.4,29.0,5,0,5,1,4,2,5
2022,Nassir Little,3,POR,25.9,42.0,4,1,1,4,3,2,2
2022,Isaiah Livers,3,DET,20.2,19.0,4,2,1,1,4,2,1
2022,Kevon Looney,5,GSW,21.1,82.0,1,3,1,5,4,3,2
2022,Brook Lopez,5,MIL,22.9,13.0,5,1,2,4,4,2,3
2022,Robin Lopez,5,ORL,17.0,36.0,3,1,3,4,4,2,2
2022,Didi Louzada,3,NOP,3.5,2.0,2,0,2,3,1,1,0
2022,Didi Louzada,2,POR,17.4,7.0,4,0,1,0,3,1,1
2022,Kevin Love,5,CLE,22.5,74.0,5,3,2,2,4,3,3
2022,Kyle Lowry,1,MIA,33.9,63.0,5,3,5,2,4,3,3
2022,Gabriel Lundberg,2,PHO,11.0,4.0,2,2,3,1,2,1,0
2022,Timothé Luwawu-Cabarrot,3,ATL,13.2,52.0,4,0,1,1,3,1,1
2022,Trey Lyles,4,DET,19.4,51.0,3,1,2,4,4,2,2
2022,Trey Lyles,4,SAC,22.8,24.0,3,0,2,1,4,2,2
2022,Théo Maledon,1,OKC,17.8,51.0,3,2,3,1,3,1,1
2022,Sandro Mamukelashvili,4,MIL,9.9,41.0,4,0,1,1,4,2,0
2022,Terance Mann,3,LAC,28.6,81.0,3,3,1,2,3,3,2
2022,Tre Mann,1,OKC,22.8,60.0,5,2,2,1,3,1,3
2022,Boban Marjanović,5,DAL,5.6,23.0,3,0,2,1,4,2,0
2022,Lauri Markkanen,3,CLE,30.8,61.0,5,3,2,2,4,3,3
2022,Naji Marshall,3,NOP,13.4,55.0,3,2,2,1,3,2,1
2022,Caleb Martin,3,MIA,22.9,60.0,3,3,1,2,4,3,2
2022,Cody Martin,3,CHO,26.3,71.0,4,3,1,2,3,3,1
2022,Kelan Martin,3,IND,16.4,27.0,3,2,2,1,3,2,1
2022,Kelan Martin,3,BOS,2.0,3.0,2,0,2,3,0,0,0
2022,KJ Martin,3,HOU,21.0,79.0,3,1,1,1,4,2,2
2022,Garrison Mathews,2,HOU,26.3,65.0,4,2,1,1,3,2,3
2022,Dakota Mathias,2,MEM,2.7,6.0,2,2,0,1,3,2,0
2022,Wesley Matthews,2,MIL,20.4,49.0,4,2,0,1,3,1,1
2022,Tyrese Maxey,1,PHI,35.3,75.0,5,3,3,2,4,3,4
2022,Skylar Mays,2,ATL,7.9,28.0,3,0,1,0,3,2,0
2022,Miles McBride,1,NYK,9.3,40.0,4,2,0,1,2,1,0
2022,Mac McClung,1,CHI,3.0,1.0,1,0,4,0,5,0,0
2022,Mac McClung,2,LAL,22.0,1.0,4,1,1,4,3,1,1
2022,CJ McCollum,2,POR,35.2,36.0,5,2,5,1,4,2,4
2022,CJ McCollum,1,NOP,33.8,26.0,5,2,5,1,4,3,4
2022,T.J. McConnell,1,IND,24.1,27.0,3,2,3,1,3,2,2
2022,Jaden McDaniels,4,MIN,25.8,70.0,4,3,1,2,3,2,2
2022,Jalen McDaniels,3,CHO,16.3,55.0,3,1,1,1,4,2,1
2022,Doug McDermott,4,SAS,24.0,51.0,5,0,2,0,3,2,3
2022,JaVale McGee,5,PHO,15.8,74.0,1,4,2,5,4,3,2
2022,Cameron McGriff,3,POR,15.3,3.0,4,0,0,4,3,1,1
2022,Rodney McGruder,2,DET,14.8,51.0,4,2,1,1,3,2,1
2022,Alfonzo McKinnie,3,CHI,12.1,17.0,2,0,1,0,2,1,0
2022,JaQuori McLaughlin,1,DAL,2.8,4.0,0,0,0,0,1,1,0
2022,Jordan McLaughlin,1,MIN,14.5,62.0,3,2,3,1,3,2,0
2022,Ben McLemore,2,POR,20.1,64.0,5,0,2,0,3,2,3
2022,De'Anthony Melton,2,MEM,22.7,73.0,5,3,3,2,3,3,3
2022,Sam Merrill,2,MEM,9.7,6.0,4,0,2,0,3,1,1
2022,Chimezie Metu,5,SAC,21.3,60.0,3,3,1,2,3,2,2
2022,Khris Middleton,3,MIL,32.4,66.0,5,3,5,2,4,3,4
2022,C.J. Miles,2,BOS,2.0,1.0,0,0,0,0,0,1,0
2022,Patty Mills,2,BRK,29.0,81.0,5,2,1,1,3,2,3
2022,Paul Millsap,5,BRK,11.3,24.0,3,1,1,4,2,1,0
2022,Paul Millsap,5,PHI,11.8,9.0,3,2,1,1,3,1,0
2022,Shake Milton,2,PHI,21.4,55.0,3,2,3,1,3,2,2
2022,Davion Mitchell,1,SAC,27.7,75.0,3,2,3,1,3,1,3
2022,Donovan Mitchell,2,UTA,33.8,67.0,5,3,5,2,4,5,5
2022,Evan Mobley,4,CLE,33.8,69.0,3,4,2,5,4,3,4
2022,Malik Monk,2,LAL,28.1,76.0,5,2,3,2,4,3,3
2022,Greg Monroe,5,MIN,20.3,4.0,1,4,3,4,4,2,2
2022,Greg Monroe,5,WAS,9.0,2.0,0,1,2,3,4,2,0
2022,Greg Monroe,5,MIL,14.0,5.0,1,1,1,4,3,1,2
2022,Greg Monroe,5,UTA,8.7,3.0,1,1,0,3,5,2,0
2022,Moses Moody,2,GSW,11.7,52.0,4,0,1,1,3,2,1
2022,Xavier Moon,2,LAC,13.7,10.0,3,2,3,1,4,2,1
2022,Matt Mooney,2,NYK,2.0,1.0,2,5,4,1,0,0,0
2022,Ja Morant,1,MEM,33.1,57.0,5,3,5,2,4,5,5
2022,Juwan Morgan,4,TOR,27.0,1.0,2,0,0,0,5,1,1
2022,Juwan Morgan,4,BOS,4.0,1.0,0,0,0,0,1,1,0
2022,Jaylen Morris,2,SAS,5.3,3.0,1,0,2,0,0,0,0
2022,Marcus Morris,4,LAC,29.0,54.0,5,2,2,2,3,2,4
2022,Markieff Morris,4,MIA,17.5,17.0,3,2,2,1,3,2,2
2022,Monte Morris,1,DEN,29.9,75.0,5,2,3,2,4,3,3
2022,Emmanuel Mudiay,1,SAC,5.5,2.0,1,2,3,0,2,2,0
2022,Mychal Mulder,1,ORL,13.0,15.0,4,0,1,0,2,1,1
2022,Mychal Mulder,1,MIA,22.0,2.0,4,0,0,0,4,1,1
2022,Ade Murkey,2,SAC,1.0,1.0,0,0,0,0,1,1,0
2022,Trey Murphy III,3,NOP,13.9,62.0,4,2,1,1,3,2,1
2022,Dejounte Murray,1,SAS,34.8,68.0,5,3,5,2,4,5,4
2022,Mike Muscala,5,OKC,13.8,43.0,5,1,2,4,4,3,1
2022,Svi Mykhailiuk,3,TOR,12.8,56.0,4,2,1,1,3,2,1
2022,Abdel Nader,3,PHO,10.4,14.0,3,2,1,1,2,1,0
2022,Larry Nance Jr.,5,POR,23.2,37.0,3,2,1,4,4,2,2
2022,Larry Nance Jr.,4,NOP,20.2,9.0,3,1,1,4,4,2,2
2022,RJ Nembhard Jr.,2,CLE,4.5,14.0,1,0,3,0,2,1,0
2022,Aaron Nesmith,3,BOS,11.0,52.0,4,2,1,1,3,1,0
2022,Raul Neto,1,WAS,19.6,70.0,3,2,3,1,3,2,2
2022,Malik Newman,1,CLE,8.0,1.0,1,0,3,1,5,4,2
2022,Georges Niang,4,PHI,22.8,76.0,4,2,1,1,3,2,3
2022,Daishen Nix,2,HOU,10.9,24.0,3,2,3,0,3,1,0
2022,Zeke Nnaji,4,DEN,17.0,41.0,4,2,1,1,4,2,1
2022,Nerlens Noel,5,NYK,22.5,25.0,1,4,1,4,3,1,0
2022,Jaylen Nowell,2,MIN,15.7,62.0,3,2,3,1,4,3,2
2022,Frank Ntilikina,2,DAL,11.8,58.0,4,2,1,1,3,2,1
2022,Jusuf Nurkić,5,POR,28.2,56.0,3,3,3,5,4,3,4
2022,David Nwaba,3,HOU,13.2,46.0,3,1,1,4,4,2,1
2022,Jordan Nwora,3,MIL,19.1,62.0,4,2,2,1,3,1,1
2022,Royce O'Neale,3,UTA,31.2,77.0,4,3,1,2,3,3,1
2022,Semi Ojeleye,4,MIL,15.4,20.0,4,0,0,1,2,1,0
2022,Semi Ojeleye,4,LAC,9.8,10.0,3,0,1,1,3,2,0
2022,Chuma Okeke,4,ORL,25.0,70.0,4,3,1,2,3,2,3
2022,Josh Okogie,2,MIN,10.5,49.0,3,2,1,1,3,1,0
2022,Onyeka Okongwu,5,ATL,20.7,48.0,1,4,1,4,5,3,2
2022,Isaac Okoro,3,CLE,29.6,67.0,3,3,1,2,3,3,2
2022,KZ Okpala,4,MIA,11.6,21.0,3,1,1,1,3,1,0
2022,Victor Oladipo,2,MIA,21.6,8.0,5,2,3,1,4,2,3
2022,Cameron Oliver,3,ATL,21.5,2.0,3,1,0,1,5,2,2
2022,Kelly Olynyk,5,DET,19.1,40.0,3,2,3,4,4,2,2
2022,Eugene Omoruyi,3,DAL,4.5,4.0,3,0,0,1,4,2,0
2022,Miye Oni,2,UTA,2.8,16.0,2,0,1,1,2,1,0
2022,Cedi Osman,3,CLE,22.2,66.0,5,2,2,1,3,2,3
2022,Daniel Oturu,5,TOR,9.0,3.0,1,1,0,4,3,1,0
2022,Kelly Oubre Jr.,3,CHO,26.3,76.0,5,2,2,2,4,2,3
2022,Jaysean Paige,1,DET,7.0,1.0,2,0,3,0,0,0,0
2022,Trayvon Palmer,2,DET,17.0,1.0,0,0,4,0,1,1,0
2022,Kevin Pangos,1,CLE,6.9,24.0,4,0,3,0,2,1,0
2022,Jabari Parker,4,BOS,9.3,12.0,3,2,1,1,4,2,1
2022,Eric Paschall,4,UTA,12.7,58.0,3,0,1,1,4,2,1
2022,Chris Paul,1,PHO,32.9,65.0,3,3,5,2,4,5,4
2022,Cameron Payne,1,PHO,22.0,58.0,5,2,5,2,3,2,2
2022,Elfrid Payton,1,PHO,11.0,50.0,1,2,3,1,2,1,0
2022,Gary Payton II,2,GSW,17.6,71.0,3,3,1,2,4,3,2
2022,Norvel Pelle,5,UTA,6.3,3.0,0,0,4,4,4,1,0
2022,Reggie Perry,4,POR,19.7,9.0,3,1,2,4,4,2,2
2022,Reggie Perry,4,IND,10.0,1.0,0,0,0,0,5,1,0
2022,Jamorko Pickett,4,DET,13.5,13.0,4,1,1,1,3,1,1
2022,Theo Pinson,3,DAL,7.8,19.0,4,2,1,1,3,2,0
2022,Mason Plumlee,5,CHO,24.6,73.0,0,3,3,5,4,3,2
2022,Jakob Poeltl,5,SAS,29.0,68.0,3,4,3,5,4,3,2
2022,Aleksej Pokusevski,4,OKC,20.2,61.0,3,1,3,2,3,2,1
2022,Yves Pons,3,MEM,5.9,12.0,2,1,0,1,2,1,0
2022,Jordan Poole,2,GSW,30.0,76.0,5,3,3,2,4,3,4
2022,Kevin Porter Jr.,1,HOU,31.3,61.0,5,2,5,1,3,2,3
2022,Michael Porter Jr.,3,DEN,29.4,9.0,3,2,2,1,2,1,2
2022,Otto Porter Jr.,4,GSW,22.2,63.0,4,3,1,2,4,3,1
2022,Bobby Portis,5,MIL,28.2,72.0,5,3,2,5,4,3,4
2022,Kristaps Porziņģis,4,DAL,29.5,34.0,5,4,2,5,4,3,4
2022,Kristaps Porziņģis,4,WAS,28.2,17.0,5,4,2,5,4,3,5
2022,Micah Potter,5,DET,10.3,3.0,1,0,1,4,3,1,0
2022,Dwight Powell,5,DAL,21.9,82.0,3,3,1,2,5,3,2
2022,Myles Powell,1,PHI,4.7,11.0,3,0,1,0,2,1,0
2022,Norman Powell,3,POR,33.3,40.0,5,2,2,1,4,2,4
2022,Norman Powell,2,LAC,25.0,5.0,5,1,2,1,5,4,5
2022,Joshua Primo,3,SAS,19.3,50.0,4,1,1,1,3,1,1
2022,Taurean Prince,4,MIN,17.1,69.0,4,2,1,1,3,2,1
2022,Payton Pritchard,1,BOS,14.1,71.0,4,2,3,1,4,3,1
2022,Trevelin Queen,2,HOU,7.4,10.0,4,2,2,1,4,2,1
2022,Neemias Queta,5,SAC,8.0,15.0,1,1,1,4,3,1,0
2022,Immanuel Quickley,1,NYK,23.1,78.0,5,2,3,2,3,3,3
2022,Jahmi'us Ramsey,2,SAC,7.1,19.0,3,0,2,0,3,1,0
2022,Julius Randle,4,NYK,35.3,72.0,5,3,5,5,3,2,4
2022,Austin Reaves,2,LAL,23.2,61.0,4,2,1,1,3,2,1
2022,Cam Reddish,3,ATL,23.4,34.0,5,2,2,1,3,2,3
2022,Cam Reddish,3,NYK,14.3,15.0,3,2,1,1,3,2,1
2022,Davon Reed,2,DEN,13.9,48.0,4,2,1,1,4,2,1
2022,Paul Reed,5,PHI,7.9,38.0,3,1,1,4,4,2,0
2022,Naz Reid,5,MIN,15.8,77.0,3,1,2,4,4,2,2
2022,Nick Richards,5,CHO,7.3,50.0,1,1,1,4,4,2,0
2022,Josh Richardson,2,BOS,24.7,44.0,4,3,1,2,3,2,3
2022,Josh Richardson,2,SAS,24.4,21.0,5,2,2,1,4,2,3
2022,Austin Rivers,2,DEN,22.1,67.0,4,2,1,1,3,1,1
2022,Duncan Robinson,2,MIA,25.9,79.0,5,2,2,2,3,3,3
2022,Justin Robinson,1,MIL,11.6,17.0,4,2,1,0,2,1,0
2022,Justin Robinson,1,SAC,5.0,3.0,2,0,2,0,0,0,0
2022,Justin Robinson,1,DET,18.2,5.0,4,0,1,0,2,1,1
2022,Mitchell Robinson,5,NYK,25.7,72.0,1,4,1,5,5,3,2
2022,Jeremiah Robinson-Earl,5,OKC,22.2,49.0,4,2,1,2,3,2,1
2022,Isaiah Roby,4,OKC,21.1,45.0,3,1,2,4,4,2,2
2022,Rajon Rondo,1,LAL,16.1,18.0,3,2,3,1,2,1,0
2022,Rajon Rondo,1,CLE,19.5,21.0,4,2,5,1,3,2,1
2022,Derrick Rose,1,NYK,24.5,26.0,5,2,3,1,4,2,3
2022,Terrence Ross,2,ORL,23.0,63.0,4,2,2,1,3,2,2
2022,Terry Rozier,2,CHO,33.7,73.0,5,3,3,2,4,3,4
2022,Ricky Rubio,1,CLE,28.5,34.0,5,3,5,2,3,2,3
2022,D'Angelo Russell,1,MIN,32.0,65.0,5,2,5,2,4,3,4
2022,Matt Ryan,3,BOS,5.0,1.0,2,2,2,0,2,0,0
2022,Domantas Sabonis,4,IND,34.7,47.0,3,3,3,5,4,3,4
2022,Domantas Sabonis,4,SAC,33.6,15.0,3,2,5,5,4,2,4
2022,Olivier Sarr,5,OKC,19.1,22.0,3,1,1,4,4,1,1
2022,Tomáš Satoranský,2,NOP,15.0,32.0,3,2,3,1,2,1,0
2022,Tomáš Satoranský,3,SAS,9.0,1.0,1,0,0,0,2,1,0
2022,Tomáš Satoranský,1,WAS,18.9,22.0,3,2,3,1,3,2,1
2022,Jordan Schakel,2,WAS,7.5,4.0,3,0,2,0,1,1,0
2022,Admiral Schofield,3,ORL,12.3,38.0,4,0,1,1,3,1,1
2022,Dennis Schröder,1,BOS,29.2,49.0,5,2,3,2,3,2,4
2022,Dennis Schröder,1,HOU,26.9,15.0,3,2,5,1,3,2,3
2022,Tre Scott,3,CLE,5.5,2.0,0,1,2,4,4,2,0
2022,Jay Scrubb,2,LAC,6.7,18.0,3,0,2,1,3,1,0
2022,Wayne Selden,2,NYK,6.3,3.0,4,0,0,0,2,1,0
2022,Alperen Şengün,5,HOU,20.7,72.0,3,1,3,4,4,2,2
2022,Collin Sexton,2,CLE,28.7,11.0,3,2,2,1,3,2,4
2022,Landry Shamet,2,PHO,20.8,69.0,4,2,1,1,3,2,3
2022,Day'Ron Sharpe,4,BRK,12.2,32.0,3,1,2,3,4,2,2
2022,Pascal Siakam,4,TOR,37.9,68.0,3,3,5,5,4,5,5
2022,Chris Silva,4,MIN,3.0,1.0,0,0,0,1,1,1,0
2022,Chris Silva,4,MIA,9.8,9.0,1,0,1,4,3,1,0
2022,Marko Simonovic,5,CHI,3.9,9.0,3,0,2,3,2,1,0
2022,Anfernee Simons,2,POR,29.5,57.0,5,0,3,0,4,2,3
2022,Zavier Simpson,1,OKC,43.5,4.0,1,1,5,1,2,1,2
2022,Jericho Sims,4,NYK,13.5,41.0,0,1,1,4,4,1,0
2022,Deividas Sirvydis,2,DET,9.0,3.0,2,2,0,1,1,1,0
2022,Javonte Smart,1,MIL,12.3,13.0,3,0,1,1,2,1,0
2022,Javonte Smart,1,MIA,10.0,4.0,2,2,2,1,4,2,1
2022,Marcus Smart,1,BOS,32.3,71.0,4,3,5,2,3,3,3
2022,Dennis Smith Jr.,1,POR,17.2,37.0,3,2,3,1,3,2,2
2022,Ish Smith,1,CHO,13.8,37.0,3,2,3,1,2,1,1
2022,Ish Smith,1,WAS,22.0,28.0,3,2,5,1,3,2,2
2022,Jalen Smith,4,PHO,13.2,29.0,3,1,2,4,4,2,2
2022,Jalen Smith,4,IND,24.7,22.0,3,1,2,4,4,2,3
2022,Xavier Sneed,3,MEM,4.0,2.0,2,0,0,0,0,0,0
2022,Xavier Sneed,3,UTA,4.4,7.0,2,0,0,0,2,1,0
2022,Tony Snell,2,POR,14.4,38.0,4,0,1,1,3,1,0
2022,Tony Snell,2,NOP,18.5,15.0,4,2,1,1,3,1,1
2022,Jaden Springer,2,PHI,3.0,2.0,0,4,4,4,5,4,0
2022,Cassius Stanley,2,DET,17.2,9.0,3,2,1,1,3,1,1
2022,Nik Stauskas,2,MIA,12.0,2.0,4,0,0,0,3,2,1
2022,Nik Stauskas,2,BOS,2.5,6.0,4,0,2,0,3,2,0
2022,Lance Stephenson,2,ATL,11.7,6.0,1,0,3,1,2,1,0
2022,Lance Stephenson,1,IND,18.6,40.0,3,2,3,1,3,2,2
2022,Lamar Stevens,4,CLE,16.1,63.0,3,2,1,1,3,2,2
2022,Isaiah Stewart,5,DET,25.6,71.0,3,1,1,5,3,2,2
2022,Max Strus,3,MIA,23.3,68.0,5,2,2,2,4,3,3
2022,Jalen Suggs,1,ORL,27.2,48.0,3,3,3,2,2,1,2
2022,Craig Sword,2,WAS,6.3,3.0,0,5,1,1,5,1,0
2022,Keifer Sykes,1,IND,17.7,32.0,4,0,3,0,2,1,1
2022,Jae'Sean Tate,4,HOU,26.4,78.0,3,2,3,2,4,2,2
2022,Jayson Tatum,3,BOS,35.9,76.0,5,3,5,5,4,5,5
2022,Terry Taylor,4,IND,21.6,33.0,3,0,1,1,4,2,2
2022,Garrett Temple,2,NOP,18.6,59.0,4,2,1,1,3,1,1
2022,Emanuel Terry,4,PHO,6.0,3.0,0,0,4,3,1,0,0
2022,Tyrell Terry,1,MEM,1.5,2.0,0,0,0,1,5,1,0
2022,Jon Teske,5,MEM,2.7,3.0,0,2,0,1,1,1,0
2022,Daniel Theis,5,HOU,22.5,26.0,3,1,1,4,3,1,2
2022,Daniel Theis,5,BOS,18.7,21.0,3,1,1,4,4,2,2
2022,Brodric Thomas,2,BOS,5.0,12.0,3,0,3,1,3,2,0
2022,Cam Thomas,2,BRK,17.6,67.0,3,2,2,1,3,2,2
2022,Isaiah Thomas,1,LAL,25.3,4.0,4,0,2,0,2,1,3
2022,Isaiah Thomas,1,DAL,13.0,1.0,2,0,5,0,2,2,2
2022,Isaiah Thomas,1,CHO,12.9,17.0,5,0,2,0,4,2,1
2022,Matt Thomas,2,CHI,11.5,40.0,4,0,0,0,3,2,1
2022,Klay Thompson,2,GSW,29.4,32.0,5,2,2,2,4,2,4
2022,Tristan Thompson,4,SAC,15.2,30.0,3,1,1,4,3,2,2
2022,Tristan Thompson,4,IND,16.5,4.0,1,0,2,4,3,1,2
2022,Tristan Thompson,4,CHI,16.3,23.0,1,2,1,4,4,2,2
2022,JT Thor,4,CHO,7.9,33.0,4,1,1,1,3,1,0
2022,Matisse Thybulle,2,PHI,25.5,66.0,4,3,1,2,3,3,1
2022,Killian Tillie,5,MEM,12.8,36.0,4,1,1,1,2,1,0
2022,Xavier Tillman Sr.,4,MEM,13.2,53.0,3,2,1,1,3,2,1
2022,Isaiah Todd,4,WAS,6.2,12.0,2,2,2,1,2,1,0
2022,Obi Toppin,4,NYK,17.1,72.0,3,1,2,2,4,3,2
2022,Juan Toscano-Anderson,3,GSW,13.6,73.0,3,2,3,2,3,2,0
2022,Karl-Anthony Towns,5,MIN,33.5,74.0,5,3,3,5,4,5,5
2022,Gary Trent Jr.,2,TOR,35.0,70.0,5,3,2,2,3,3,4
2022,P.J. Tucker,4,MIA,27.9,71.0,4,3,1,2,3,3,1
2022,Rayjon Tucker,2,DEN,9.7,3.0,4,2,0,1,5,1,0
2022,Rayjon Tucker,2,MIL,21.0,2.0,4,2,3,1,5,2,1
2022,Myles Turner,5,IND,29.4,42.0,4,4,1,5,4,3,3
2022,Jonas Valančiūnas,5,NOP,30.3,74.0,3,3,3,5,4,3,4
2022,Denzel Valentine,2,CLE,9.3,22.0,2,2,1,1,3,1,0
2022,Denzel Valentine,2,UTA,9.0,2.0,2,2,4,1,3,1,0
2022,Jarred Vanderbilt,4,MIN,25.4,74.0,1,3,1,5,4,3,2
2022,Fred VanVleet,1,TOR,37.9,65.0,5,3,5,2,4,5,4
2022,Devin Vassell,3,SAS,27.3,71.0,5,3,2,2,3,2,3
2022,Gabe Vincent,1,MIA,23.4,68.0,4,3,3,2,3,2,3
2022,Nikola Vučević,5,CHI,33.1,73.0,5,3,3,5,4,3,4
2022,Dean Wade,4,CLE,19.2,51.0,4,2,0,1,3,2,1
2022,Franz Wagner,3,ORL,30.7,79.0,3,3,3,2,3,3,4
2022,Moritz Wagner,5,ORL,15.2,63.0,3,2,2,1,4,3,2
2022,Ish Wainright,4,PHO,8.0,45.0,4,2,1,1,3,1,0
2022,Kemba Walker,1,NYK,25.6,37.0,5,2,3,1,3,2,3
2022,Lonnie Walker IV,2,SAS,23.0,70.0,5,2,2,1,3,2,3
2022,M.J. Walker,2,PHO,4.0,2.0,2,5,2,1,1,0,0
2022,Tyrone Wallace,2,NOP,12.5,6.0,2,2,1,1,2,1,0
2022,Derrick Walton,1,DET,36.0,3.0,4,3,5,4,2,1,1
2022,Brad Wanamaker,1,IND,13.3,22.0,3,0,3,1,2,1,0
2022,Brad Wanamaker,1,WAS,27.0,1.0,1,2,5,1,4,2,2
2022,Duane Washington Jr.,1,IND,20.2,48.0,5,0,2,0,3,2,3
2022,P.J. Washington,5,CHO,27.2,65.0,4,3,1,2,4,3,3
2022,Yuta Watanabe,3,TOR,11.7,38.0,4,1,1,4,3,2,1
2022,Lindy Waters III,2,OKC,18.6,25.0,4,2,2,1,3,2,3
2022,Tremont Waters,1,TOR,21.0,2.0,2,2,3,1,2,1,1
2022,Tremont Waters,1,WAS,8.0,1.0,0,2,0,1,3,1,0
2022,Trendon Watford,3,POR,18.1,48.0,3,1,1,4,4,2,2
2022,Paul Watson,3,OKC,17.3,9.0,4,0,1,1,2,1,0
2022,Quinndary Weatherspoon,2,GSW,6.6,11.0,3,0,1,1,4,1,0
2022,Russell Westbrook,1,LAL,34.3,78.0,3,3,5,2,3,2,4
2022,Coby White,1,CHI,27.5,61.0,5,2,3,1,3,2,3
2022,Derrick White,2,SAS,30.3,49.0,5,3,5,2,4,3,4
2022,Derrick White,2,BOS,27.4,26.0,4,1,3,1,3,2,3
2022,Hassan Whiteside,5,UTA,17.9,65.0,1,4,1,5,4,3,2
2022,Joe Wieskamp,2,SAS,7.1,29.0,4,0,0,0,3,1,0
2022,Aaron Wiggins,2,OKC,24.2,50.0,3,2,1,1,3,1,2
2022,Andrew Wiggins,3,GSW,31.9,73.0,5,3,2,2,4,3,4
2022,Lindell Wigginton,1,MIL,10.5,19.0,3,0,2,0,3,1,1
2022,Brandon Williams,1,POR,26.7,24.0,5,2,3,0,3,2,3
2022,Grant Williams,4,BOS,24.4,77.0,4,3,1,2,4,3,1
2022,Kenrich Williams,3,OKC,21.9,49.0,3,2,1,1,3,2,1
2022,Lou Williams,1,ATL,14.3,56.0,3,2,3,0,3,2,1
2022,Patrick Williams,4,CHI,24.8,17.0,3,1,1,1,4,2,2
2022,Robert Williams,5,BOS,29.6,61.0,1,4,1,5,5,5,2
2022,Ziaire Williams,3,MEM,21.7,62.0,4,2,1,1,3,2,1
2022,D.J. Wilson,4,TOR,13.5,4.0,1,2,1,4,5,2,2
2022,Dylan Windler,3,CLE,9.2,50.0,4,2,1,1,3,1,0
2022,Justise Winslow,4,LAC,13.0,37.0,1,1,3,4,3,2,0
2022,Justise Winslow,4,POR,26.8,11.0,3,2,3,4,3,2,2
2022,Cassius Winston,1,WAS,5.6,7.0,4,0,3,0,3,1,0
2022,Christian Wood,5,HOU,30.8,68.0,5,3,2,5,4,3,4
